time,open,high,low,close,vol
1617152400000,0.19072,0.19131,0.18857,0.18921,21833759
1617156000000,0.18914,0.18944,0.18700,0.18817,25317012
1617159600000,0.18814,0.18920,0.18222,0.18416,38583762
1617163200000,0.18408,0.18592,0.18236,0.18530,29749256
1617166800000,0.18530,0.18851,0.18335,0.18805,20459276
1617170400000,0.18803,0.18930,0.18620,0.18719,23082428
1617174000000,0.18719,0.18731,0.18215,0.18352,30204677
1617177600000,0.18373,0.18401,0.16810,0.18050,110839706
1617181200000,0.18057,0.18170,0.17868,0.18096,28737340
1617184800000,0.18114,0.18140,0.17543,0.17897,35234066
1617188400000,0.17897,0.18359,0.17849,0.18242,27617854
1617192000000,0.18242,0.18689,0.18028,0.18682,24353058
1617195600000,0.18689,0.18917,0.18514,0.18676,27029408
1617199200000,0.18683,0.18834,0.18350,0.18398,18115305
1617202800000,0.18403,0.18540,0.18200,0.18251,22632108
1617206400000,0.18261,0.18383,0.17820,0.17980,20557859
1617210000000,0.17981,0.18148,0.17856,0.18044,16301320
1617213600000,0.18044,0.18378,0.18017,0.18147,18158686
1617217200000,0.18146,0.18465,0.18002,0.18009,15452056
1617220800000,0.18004,0.18202,0.17952,0.18119,12927077
1617224400000,0.18119,0.18178,0.17633,0.17796,16581771
1617228000000,0.17795,0.17980,0.17650,0.17663,12457142
1617231600000,0.17660,0.17803,0.17649,0.17693,6748082
1617235200000,0.17693,0.18128,0.17693,0.18021,9287083
1617238800000,0.18027,0.18323,0.17820,0.17956,11303844
1617242400000,0.17952,0.18044,0.17743,0.17765,5849672
1617246000000,0.17764,0.18300,0.17712,0.18207,8577195
1617249600000,0.18195,0.18256,0.18020,0.18230,9103145
1617253200000,0.18229,0.19341,0.18229,0.19268,54276748
1617256800000,0.19277,0.19679,0.18856,0.18970,54181225
1617260400000,0.18976,0.19152,0.18550,0.18986,24814748
1617264000000,0.19001,0.19630,0.18700,0.19012,42792304
1617267600000,0.18993,0.19228,0.18780,0.18780,16688953
1617271200000,0.18783,0.18878,0.18312,0.18440,21207077
1617274800000,0.18440,0.18440,0.18072,0.18363,22807742
1617278400000,0.18363,0.18540,0.18174,0.18367,15244017
1617282000000,0.18364,0.18430,0.18152,0.18212,9033568
1617285600000,0.18204,0.18236,0.17903,0.18027,14282266
1617289200000,0.18028,0.18310,0.17950,0.18151,15355466
1617292800000,0.18152,0.18262,0.17950,0.18143,12226730
1617296400000,0.18136,0.18137,0.17449,0.17548,22417675
1617300000000,0.17538,0.17942,0.17262,0.17825,26845288
1617303600000,0.17825,0.17977,0.17600,0.17662,12666578
1617307200000,0.17662,0.17899,0.17601,0.17699,12176434
1617310800000,0.17700,0.17754,0.17412,0.17532,9194655
1617314400000,0.17543,0.18613,0.17491,0.17723,88181984
1617318000000,0.17732,0.17890,0.17584,0.17768,16656277
1617321600000,0.17776,0.17950,0.17528,0.17596,18151018
1617325200000,0.17601,0.17699,0.17400,0.17434,7339324
1617328800000,0.17443,0.17496,0.17061,0.17243,18114138
1617332400000,0.17247,0.17564,0.17239,0.17249,12232428
1617336000000,0.17248,0.17485,0.17207,0.17460,13270412
1617339600000,0.17454,0.17680,0.17390,0.17680,7762573
1617343200000,0.17680,0.17775,0.17517,0.17627,11896769
1617346800000,0.17621,0.17786,0.17417,0.17484,12760174
1617350400000,0.17475,0.17793,0.17470,0.17651,12141005
1617354000000,0.17651,0.17789,0.17450,0.17571,11930032
1617357600000,0.17574,0.17736,0.17562,0.17706,7996185
1617361200000,0.17711,0.17733,0.17573,0.17600,7352096
1617364800000,0.17601,0.17648,0.17453,0.17492,9160230
1617368400000,0.17494,0.17612,0.17187,0.17435,19483257
1617372000000,0.17436,0.17490,0.17215,0.17281,13635711
1617375600000,0.17296,0.17393,0.17196,0.17204,11100141
1617379200000,0.17217,0.17356,0.17096,0.17154,16129880
1617382800000,0.17161,0.17575,0.17100,0.17541,14358542
1617386400000,0.17543,0.17552,0.17174,0.17227,11381193
1617390000000,0.17224,0.17234,0.16800,0.16900,27780168
1617393600000,0.16905,0.17012,0.16714,0.16758,17657306
1617397200000,0.16767,0.17241,0.16651,0.16935,25079767
1617400800000,0.16935,0.17113,0.16865,0.16911,11674169
1617404400000,0.16912,0.17184,0.16881,0.16969,11745607
1617408000000,0.16972,0.17155,0.16881,0.17148,12061141
1617411600000,0.17149,0.17423,0.17110,0.17291,19561913
1617415200000,0.17285,0.17825,0.17216,0.17269,26965500
1617418800000,0.17269,0.17541,0.17266,0.17475,13583373
1617422400000,0.17476,0.17880,0.17406,0.17559,27082580
1617426000000,0.17565,0.18057,0.17560,0.18036,20754530
1617429600000,0.18049,0.18125,0.17567,0.17799,20682474
1617433200000,0.17797,0.17808,0.17281,0.17311,15128020
1617436800000,0.17311,0.17580,0.17009,0.17284,23850128
1617440400000,0.17280,0.17447,0.17041,0.17285,15670945
1617444000000,0.17286,0.17390,0.17139,0.17190,10991910
1617447600000,0.17190,0.17217,0.17074,0.17131,11370091
1617451200000,0.17126,0.17201,0.16885,0.17065,16336335
1617454800000,0.17057,0.17185,0.17000,0.17052,9408088
1617458400000,0.17051,0.17086,0.16913,0.16915,12418894
1617462000000,0.16914,0.17046,0.16800,0.16805,15287033
1617465600000,0.16805,0.16872,0.16164,0.16393,61624155
1617469200000,0.16376,0.16424,0.15098,0.15375,100098578
1617472800000,0.15365,0.15956,0.14461,0.15922,117517545
1617476400000,0.15922,0.16349,0.15794,0.16181,61075868
1617480000000,0.16183,0.16193,0.15423,0.15564,35917908
1617483600000,0.15564,0.15754,0.15090,0.15169,29628843
1617487200000,0.15169,0.15477,0.14976,0.15391,40766424
1617490800000,0.15394,0.15490,0.15075,0.15193,18374947
1617494400000,0.15184,0.16132,0.14862,0.15687,46732770
1617498000000,0.15686,0.16203,0.15585,0.15924,37697247
1617501600000,0.15903,0.16705,0.15901,0.16682,25123440
1617505200000,0.16682,0.17073,0.16480,0.16741,34845554
1617508800000,0.16742,0.16824,0.15981,0.16023,21774190
1617512400000,0.16019,0.16139,0.15811,0.16000,14539879
1617516000000,0.15994,0.16145,0.15865,0.15920,18334589
1617519600000,0.15914,0.15927,0.15617,0.15847,16235689
1617523200000,0.15848,0.15901,0.15667,0.15725,9574205
1617526800000,0.15715,0.16366,0.15714,0.16269,31181324
1617530400000,0.16268,0.16553,0.16153,0.16308,20455255
1617534000000,0.16309,0.16365,0.15900,0.16001,21764277
1617537600000,0.15995,0.16225,0.15817,0.16071,18552236
1617541200000,0.16071,0.16187,0.15816,0.15883,14934865
1617544800000,0.15899,0.16154,0.15884,0.16080,10911163
1617548400000,0.16082,0.16130,0.15850,0.15873,15422778
1617552000000,0.15878,0.15939,0.15700,0.15763,15112709
1617555600000,0.15768,0.16480,0.15768,0.16353,27895942
1617559200000,0.16352,0.16419,0.16085,0.16395,23929489
1617562800000,0.16393,0.16428,0.15862,0.15983,19866746
1617566400000,0.15965,0.15988,0.15755,0.15943,11916273
1617570000000,0.15952,0.16350,0.15849,0.16240,15051954
1617573600000,0.16241,0.16257,0.15961,0.15985,12521642
1617577200000,0.15987,0.16051,0.15855,0.15915,6962898
1617580800000,0.15916,0.15944,0.15316,0.15356,21894448
1617584400000,0.15363,0.15501,0.15229,0.15501,16037741
1617588000000,0.15501,0.15536,0.15302,0.15505,12945260
1617591600000,0.15500,0.15634,0.15403,0.15490,12436526
1617595200000,0.15494,0.15614,0.15350,0.15351,10819208
1617598800000,0.15350,0.15489,0.15088,0.15091,14310733
1617602400000,0.15090,0.15349,0.15050,0.15097,16866682
1617606000000,0.15097,0.15312,0.15043,0.15235,13853252
1617609600000,0.15241,0.15371,0.15100,0.15289,15020667
1617613200000,0.15282,0.15454,0.15156,0.15367,15606298
1617616800000,0.15366,0.15457,0.15209,0.15450,16404028
1617620400000,0.15450,0.15730,0.15380,0.15642,21265523
1617624000000,0.15651,0.16980,0.15560,0.16864,78491614
1617627600000,0.16850,0.16869,0.15945,0.16143,61993153
1617631200000,0.16143,0.16419,0.15921,0.16386,40967946
1617634800000,0.16386,0.16409,0.16056,0.16118,22362904
1617638400000,0.16118,0.16346,0.15704,0.15856,29310401
1617642000000,0.15865,0.15952,0.15528,0.15861,31764518
1617645600000,0.15861,0.16041,0.15818,0.15878,19371994
1617649200000,0.15878,0.15943,0.15664,0.15842,14049487
1617652800000,0.15857,0.15895,0.15580,0.15580,11673814
1617656400000,0.15580,0.15721,0.15100,0.15440,33204410
1617660000000,0.15440,0.16732,0.15300,0.15584,30987763
1617663600000,0.15585,0.15589,0.15334,0.15495,8577906
1617667200000,0.15495,0.16000,0.15477,0.15976,16329960
1617670800000,0.15976,0.16000,0.15504,0.15614,11919497
1617674400000,0.15614,0.15643,0.15461,0.15629,10217828
1617678000000,0.15634,0.15693,0.15434,0.15467,8838734
1617681600000,0.15470,0.15955,0.15464,0.15630,27126341
1617685200000,0.15631,0.15895,0.15569,0.15789,14652377
1617688800000,0.15790,0.15855,0.15653,0.15773,13462999
1617692400000,0.15768,0.15773,0.15336,0.15421,18040438
1617696000000,0.15433,0.15635,0.15333,0.15352,15914069
1617699600000,0.15339,0.15646,0.15333,0.15580,14296030
1617703200000,0.15593,0.15688,0.15026,0.15069,23106306
1617706800000,0.15066,0.15263,0.15000,0.15195,19512425
1617710400000,0.15193,0.15287,0.14541,0.14639,47380841
1617714000000,0.14650,0.15224,0.14640,0.14782,39945130
1617717600000,0.14782,0.14788,0.13219,0.14287,136718156
1617721200000,0.14283,0.14320,0.14000,0.14224,38298507
1617724800000,0.14224,0.14553,0.14136,0.14530,26047734
1617728400000,0.14527,0.14593,0.14352,0.14452,17725371
1617732000000,0.14464,0.14493,0.14126,0.14231,29587411
1617735600000,0.14211,0.14319,0.14087,0.14184,18061731
1617739200000,0.14185,0.14235,0.13850,0.14032,17968838
1617742800000,0.14032,0.14232,0.13817,0.14137,18012479
1617746400000,0.14128,0.14384,0.13930,0.14292,16648345
1617750000000,0.14299,0.14968,0.14255,0.14520,32355297
1617753600000,0.14532,0.14608,0.14097,0.14169,21660648
1617757200000,0.14177,0.14254,0.14058,0.14207,16741110
1617760800000,0.14214,0.14229,0.14026,0.14091,10584868
1617764400000,0.14100,0.14300,0.14017,0.14119,17051908
1617768000000,0.14116,0.14194,0.13809,0.14057,18722270
1617771600000,0.14043,0.14097,0.13557,0.13584,26369389
1617775200000,0.13580,0.13773,0.13508,0.13532,21767404
1617778800000,0.13523,0.13533,0.13232,0.13433,30337277
1617782400000,0.13449,0.13846,0.13328,0.13670,26286099
1617786000000,0.13670,0.13670,0.12872,0.13225,46317745
1617789600000,0.13223,0.13340,0.12680,0.12782,34050131
1617793200000,0.12767,0.13057,0.11811,0.12704,90357754
1617796800000,0.12689,0.13557,0.12279,0.13370,54939397
1617800400000,0.13381,0.13906,0.13318,0.13884,43000704
1617804000000,0.13899,0.15579,0.13594,0.15168,152601865
1617807600000,0.15168,0.16632,0.15163,0.15911,282054104
1617811200000,0.15929,0.16931,0.15605,0.16327,164829035
1617814800000,0.16327,0.16509,0.14718,0.14941,155743179
1617818400000,0.14942,0.15666,0.14705,0.15017,93272991
1617822000000,0.15038,0.15404,0.14525,0.15317,87000897
1617825600000,0.15320,0.15859,0.14800,0.15846,55576862
1617829200000,0.15826,0.16495,0.15251,0.15969,74807763
1617832800000,0.15963,0.16450,0.15732,0.16240,42164922
1617836400000,0.16243,0.16255,0.15406,0.15563,24905745
1617840000000,0.15563,0.16306,0.15350,0.15996,28039005
1617843600000,0.16011,0.16900,0.15953,0.16380,39838769
1617847200000,0.16378,0.17570,0.16378,0.17244,95858031
1617850800000,0.17245,0.17395,0.16608,0.17135,38214657
1617854400000,0.17141,0.17707,0.17000,0.17123,39133338
1617858000000,0.17102,0.17125,0.16410,0.16574,37726341
1617861600000,0.16574,0.17180,0.16564,0.16756,37357530
1617865200000,0.16756,0.17009,0.16515,0.16982,32096591
1617868800000,0.16983,0.17244,0.16402,0.16600,42522122
1617872400000,0.16603,0.16650,0.16053,0.16122,33948374
1617876000000,0.16129,0.16361,0.15826,0.16286,42119948
1617879600000,0.16285,0.16411,0.15980,0.16078,25340573
1617883200000,0.16075,0.16518,0.15959,0.16148,29293190
1617886800000,0.16164,0.16464,0.16044,0.16304,25570323
1617890400000,0.16311,0.16522,0.16150,0.16228,39356019
1617894000000,0.16228,0.16265,0.15923,0.16235,20666786
1617897600000,0.16239,0.16332,0.16032,0.16270,27245044
1617901200000,0.16289,0.16303,0.16000,0.16172,19743226
1617904800000,0.16171,0.16280,0.16006,0.16020,18927187
1617908400000,0.16026,0.16058,0.15553,0.15760,28804368
1617912000000,0.15759,0.15898,0.15655,0.15676,11286539
1617915600000,0.15676,0.15691,0.15405,0.15602,16581945
1617919200000,0.15603,0.15937,0.15523,0.15934,9837876
1617922800000,0.15938,0.16140,0.15834,0.16099,10601354
1617926400000,0.16100,0.16170,0.15782,0.15835,11553962
1617930000000,0.15835,0.15904,0.15455,0.15562,15274390
1617933600000,0.15562,0.15889,0.15527,0.15758,13698365
1617937200000,0.15759,0.15850,0.15551,0.15628,15004270
1617940800000,0.15624,0.15950,0.15601,0.15931,12025559
1617944400000,0.15931,0.16000,0.15665,0.15796,14527212
1617948000000,0.15796,0.16050,0.15760,0.15795,15177947
1617951600000,0.15803,0.15990,0.15712,0.15961,10721128
1617955200000,0.15949,0.16029,0.15749,0.15792,15177646
1617958800000,0.15795,0.15900,0.15684,0.15791,8185581
1617962400000,0.15780,0.15950,0.15713,0.15904,14120130
1617966000000,0.15914,0.15923,0.15789,0.15874,14844440
1617969600000,0.15868,0.16380,0.15834,0.16138,29929666
1617973200000,0.16148,0.16879,0.16130,0.16339,44783214
1617976800000,0.16354,0.16499,0.15742,0.15962,29440933
1617980400000,0.15964,0.15969,0.15677,0.15824,13298039
1617984000000,0.15820,0.15927,0.15540,0.15858,15670678
1617987600000,0.15857,0.15891,0.15681,0.15713,8272093
1617991200000,0.15713,0.15831,0.15566,0.15709,8382641
1617994800000,0.15694,0.15758,0.15619,0.15690,6270962
1617998400000,0.15696,0.15735,0.15526,0.15650,8362225
1618002000000,0.15649,0.16227,0.15627,0.16060,17545348
1618005600000,0.16063,0.16389,0.15675,0.15730,29908740
1618009200000,0.15730,0.16009,0.15549,0.15776,12201110
1618012800000,0.15778,0.15876,0.15553,0.15644,10121227
1618016400000,0.15647,0.15891,0.15618,0.15762,7629528
1618020000000,0.15763,0.15793,0.15616,0.15751,6219504
1618023600000,0.15751,0.15950,0.15730,0.15950,8162006
1618027200000,0.15949,0.16010,0.15654,0.15678,11528697
1618030800000,0.15685,0.15822,0.15615,0.15763,6429504
1618034400000,0.15767,0.16083,0.15767,0.15789,10449714
1618038000000,0.15790,0.15836,0.15450,0.15479,14942856
1618041600000,0.15481,0.15727,0.15470,0.15561,11700589
1618045200000,0.15571,0.15644,0.15479,0.15568,8184140
1618048800000,0.15583,0.15612,0.15215,0.15392,25202422
1618052400000,0.15392,0.15451,0.15274,0.15446,7152019
1618056000000,0.15446,0.15537,0.15009,0.15148,27355610
1618059600000,0.15151,0.15334,0.15028,0.15281,10237084
1618063200000,0.15269,0.15317,0.15110,0.15160,6494100
1618066800000,0.15169,0.15189,0.15032,0.15098,6694203
1618070400000,0.15096,0.15212,0.14747,0.14835,18737816
1618074000000,0.14831,0.15521,0.14812,0.15305,32816319
1618077600000,0.15310,0.15477,0.14900,0.15081,30981998
1618081200000,0.15080,0.15113,0.14880,0.14885,11608517
1618084800000,0.14882,0.15025,0.14737,0.14802,14989102
1618088400000,0.14797,0.15112,0.14755,0.15038,9214104
1618092000000,0.15042,0.15295,0.14976,0.14978,8680832
1618095600000,0.14978,0.15102,0.14959,0.15063,4100920
1618099200000,0.15076,0.15170,0.14768,0.14784,9530874
1618102800000,0.14783,0.14915,0.14750,0.14870,6411713
1618106400000,0.14863,0.14894,0.14580,0.14650,8873708
1618110000000,0.14646,0.14717,0.14455,0.14520,9385442
1618113600000,0.14525,0.14657,0.14450,0.14557,7849922
1618117200000,0.14557,0.14700,0.14443,0.14447,7800757
1618120800000,0.14448,0.15008,0.14350,0.14755,25942165
1618124400000,0.14754,0.14767,0.14492,0.14686,7777908
1618128000000,0.14694,0.15275,0.14680,0.15195,11816708
1618131600000,0.15204,0.15598,0.15121,0.15260,28423985
1618135200000,0.15258,0.15326,0.15034,0.15209,13026702
1618138800000,0.15196,0.15359,0.15013,0.15331,9747092
1618142400000,0.15331,0.15349,0.14899,0.14992,11115557
1618146000000,0.14993,0.14997,0.14654,0.14768,12301955
1618149600000,0.14765,0.14858,0.14669,0.14840,6035270
1618153200000,0.14846,0.14908,0.14715,0.14749,8418781
1618156800000,0.14749,0.14884,0.14564,0.14611,11165781
1618160400000,0.14618,0.14769,0.14486,0.14719,11490939
1618164000000,0.14716,0.14929,0.14715,0.14886,7060679
1618167600000,0.14887,0.14986,0.14667,0.14891,9946982
1618171200000,0.14884,0.14965,0.14760,0.14791,4013483
1618174800000,0.14790,0.14800,0.14600,0.14620,4262832
1618178400000,0.14614,0.14693,0.14519,0.14600,7182009
