time,open,high,low,close,vol
1616641200000,0.19260,0.19679,0.18285,0.18522,50994695
1616643000000,0.18522,0.18903,0.18300,0.18816,30820881
1616644800000,0.18818,0.18869,0.18411,0.18715,25407880
1616646600000,0.18717,0.18888,0.18554,0.18672,24001501
1616648400000,0.18680,0.19313,0.18629,0.18995,34658532
1616650200000,0.19000,0.19058,0.18700,0.18804,26670311
1616652000000,0.18812,0.19482,0.18801,0.19124,40151718
1616653800000,0.19120,0.19840,0.19080,0.19711,49158799
1616655600000,0.19726,0.20074,0.19415,0.19503,48173988
1616657400000,0.19500,0.19920,0.19000,0.19091,47480290
1616659200000,0.19100,0.19531,0.18832,0.19319,45958577
1616661000000,0.19307,0.19670,0.19222,0.19315,28905629
1616662800000,0.19309,0.19309,0.18764,0.19069,38659411
1616664600000,0.19069,0.19091,0.18618,0.18783,29264371
1616666400000,0.18780,0.18975,0.18500,0.18760,31131244
1616668200000,0.18755,0.19016,0.18683,0.18962,26638892
1616670000000,0.18963,0.19171,0.18609,0.18657,25988281
1616671800000,0.18645,0.18734,0.18062,0.18107,39839160
1616673600000,0.18108,0.18343,0.17065,0.17264,79328271
1616675400000,0.17251,0.17751,0.16801,0.17416,90642333
1616677200000,0.17413,0.17652,0.16741,0.17077,70010176
1616679000000,0.17085,0.17933,0.17081,0.17694,74415045
1616680800000,0.17688,0.18270,0.17651,0.17800,50470860
1616682600000,0.17807,0.17885,0.17168,0.17322,43510548
1616684400000,0.17319,0.17524,0.16949,0.17277,45107038
1616686200000,0.17280,0.17697,0.16974,0.17088,40018275
1616688000000,0.17082,0.17351,0.16608,0.16729,53189523
1616689800000,0.16729,0.17172,0.16717,0.17060,34503451
1616691600000,0.17057,0.17484,0.17050,0.17225,31742303
1616693400000,0.17228,0.17344,0.17018,0.17036,23120793
1616695200000,0.17037,0.17550,0.17024,0.17539,22607363
1616697000000,0.17544,0.18123,0.17434,0.18075,40852890
1616698800000,0.18074,0.18131,0.17490,0.17589,36404590
1616700600000,0.17593,0.17993,0.17571,0.17993,20023481
1616702400000,0.17986,0.18088,0.17789,0.17828,21470952
1616704200000,0.17815,0.17851,0.17360,0.17568,22831846
1616706000000,0.17569,0.17848,0.17525,0.17765,21763059
1616707800000,0.17772,0.18070,0.17719,0.17990,16524270
1616709600000,0.18000,0.18943,0.17952,0.18917,40220627
1616711400000,0.18913,0.18923,0.17860,0.18023,51669894
1616713200000,0.18019,0.18712,0.18002,0.18316,31472922
1616715000000,0.18312,0.18350,0.17662,0.17892,30745641
1616716800000,0.17912,0.18468,0.17811,0.18267,25693998
1616718600000,0.18271,0.18667,0.18234,0.18514,18706060
1616720400000,0.18530,0.18607,0.18375,0.18490,15527777
1616722200000,0.18488,0.18621,0.18311,0.18468,15381139
1616724000000,0.18458,0.18662,0.18142,0.18268,17384489
1616725800000,0.18263,0.18363,0.18041,0.18256,14540406
1616727600000,0.18258,0.18585,0.18242,0.18544,15661836
1616729400000,0.18557,0.18569,0.18301,0.18355,12258073
1616731200000,0.18355,0.18462,0.18000,0.18091,17017241
1616733000000,0.18091,0.18500,0.18037,0.18370,14734519
1616734800000,0.18358,0.18416,0.18201,0.18253,12608266
1616736600000,0.18262,0.18326,0.18112,0.18235,12066631
1616738400000,0.18246,0.18275,0.17750,0.17900,19565360
1616740200000,0.17893,0.18135,0.17886,0.17947,16302782
1616742000000,0.17946,0.18340,0.17851,0.18208,16251643
1616743800000,0.18223,0.19350,0.18215,0.19238,47594654
1616745600000,0.19263,0.19554,0.18900,0.19540,45605642
1616747400000,0.19540,0.19555,0.18930,0.19199,32251999
1616749200000,0.19200,0.19406,0.19090,0.19291,19917214
1616751000000,0.19298,0.19315,0.18545,0.18716,31069248
1616752800000,0.18725,0.19044,0.18432,0.18936,25692032
1616754600000,0.18940,0.18947,0.18607,0.18645,20049062
1616756400000,0.18646,0.18813,0.18453,0.18494,18519990
1616758200000,0.18487,0.18487,0.18093,0.18294,31636067
1616760000000,0.18285,0.18776,0.18172,0.18588,28023242
1616761800000,0.18586,0.18925,0.18580,0.18792,20944578
1616763600000,0.18790,0.19007,0.18594,0.18613,20795900
1616765400000,0.18615,0.18905,0.18606,0.18824,18914473
1616767200000,0.18810,0.18900,0.18540,0.18562,15418777
1616769000000,0.18552,0.18793,0.18512,0.18601,15243773
1616770800000,0.18607,0.18676,0.18401,0.18571,14498433
1616772600000,0.18573,0.18592,0.18353,0.18521,11318085
1616774400000,0.18511,0.19118,0.18430,0.18872,31247078
1616776200000,0.18857,0.18934,0.18605,0.18669,16251223
1616778000000,0.18664,0.18731,0.18500,0.18611,16463935
1616779800000,0.18622,0.18898,0.18621,0.18800,15645660
1616781600000,0.18790,0.18836,0.18178,0.18285,24482092
1616783400000,0.18299,0.18426,0.18255,0.18368,12027530
1616785200000,0.18371,0.18386,0.18000,0.18112,19058069
1616787000000,0.18127,0.18262,0.17868,0.18178,19209975
1616788800000,0.18176,0.18353,0.18064,0.18115,18702786
1616790600000,0.18105,0.18206,0.17973,0.18005,14907768
1616792400000,0.18011,0.18177,0.17844,0.18098,16378057
1616794200000,0.18091,0.18189,0.17917,0.18052,15244870
1616796000000,0.18062,0.18132,0.17957,0.18041,13983020
1616797800000,0.18041,0.18056,0.17624,0.17869,24080284
1616799600000,0.17868,0.17873,0.17515,0.17722,20952209
1616801400000,0.17730,0.18317,0.17724,0.18116,22567015
1616803200000,0.18116,0.18214,0.17896,0.18015,20147227
1616805000000,0.18015,0.18184,0.17711,0.17732,19434658
1616806800000,0.17731,0.18024,0.17721,0.17952,15900971
1616808600000,0.17950,0.17960,0.17785,0.17880,9905593
1616810400000,0.17887,0.18204,0.17861,0.17976,13734466
1616812200000,0.17971,0.18150,0.17903,0.18013,10626619
1616814000000,0.18004,0.18028,0.17924,0.17993,8860947
1616815800000,0.17983,0.18216,0.17954,0.18175,9644428
1616817600000,0.18178,0.18224,0.18044,0.18212,12460936
1616819400000,0.18215,0.18255,0.17950,0.18007,11143172
1616821200000,0.18010,0.18181,0.17990,0.18105,8454205
1616823000000,0.18104,0.18217,0.18094,0.18133,10630458
1616824800000,0.18134,0.18859,0.18116,0.18849,28466033
1616826600000,0.18849,0.18900,0.18514,0.18876,25197055
1616828400000,0.18871,0.18879,0.18220,0.18292,22042333
1616830200000,0.18292,0.18347,0.18120,0.18252,19345129
1616832000000,0.18252,0.18274,0.17509,0.17760,50265221
1616833800000,0.17769,0.18029,0.17769,0.17955,21793127
1616835600000,0.17952,0.18166,0.17863,0.18075,16437109
1616837400000,0.18078,0.18166,0.17928,0.18025,13614383
1616839200000,0.18025,0.18044,0.17781,0.17946,17289188
1616841000000,0.17950,0.17958,0.17700,0.17700,13935115
1616842800000,0.17700,0.17720,0.17113,0.17392,38404350
1616844600000,0.17392,0.17545,0.17284,0.17300,22094408
1616846400000,0.17303,0.17319,0.16832,0.17073,39087244
1616848200000,0.17078,0.17523,0.17003,0.17493,30212823
1616850000000,0.17505,0.17613,0.17350,0.17393,19816885
1616851800000,0.17377,0.17644,0.17326,0.17590,18739360
1616853600000,0.17593,0.17620,0.17433,0.17479,14104911
1616855400000,0.17496,0.17723,0.17443,0.17684,13052399
1616857200000,0.17680,0.17692,0.17473,0.17501,14424950
1616859000000,0.17506,0.17511,0.17274,0.17432,20091869
1616860800000,0.17438,0.17729,0.17428,0.17585,19574184
1616862600000,0.17582,0.17684,0.17552,0.17625,13740986
1616864400000,0.17623,0.17669,0.17324,0.17474,15206413
1616866200000,0.17471,0.17607,0.17435,0.17513,11453832
1616868000000,0.17513,0.17528,0.17320,0.17331,12262900
1616869800000,0.17337,0.17343,0.17129,0.17200,17290926
1616871600000,0.17200,0.17298,0.17111,0.17219,12013829
1616873400000,0.17231,0.17425,0.17213,0.17393,10349078
1616875200000,0.17405,0.17531,0.17244,0.17253,13691415
1616877000000,0.17257,0.17366,0.17214,0.17250,11451629
1616878800000,0.17251,0.17302,0.17147,0.17220,9205928
1616880600000,0.17219,0.17219,0.17038,0.17072,12268569
1616882400000,0.17062,0.17193,0.16958,0.17137,15361558
1616884200000,0.17137,0.17139,0.16874,0.16874,12745976
1616886000000,0.16874,0.16935,0.16347,0.16652,39216521
1616887800000,0.16652,0.16784,0.16398,0.16459,24594328
1616889600000,0.16457,0.16572,0.16056,0.16173,30904207
1616891400000,0.16174,0.16915,0.16115,0.16789,40623958
1616893200000,0.16787,0.17257,0.16572,0.17070,30291709
1616895000000,0.17068,0.17303,0.16870,0.17053,19582263
1616896800000,0.17064,0.17079,0.16578,0.16591,18728340
1616898600000,0.16593,0.16770,0.16528,0.16643,15396372
1616900400000,0.16644,0.16795,0.16616,0.16742,11050716
1616902200000,0.16739,0.16755,0.16560,0.16646,11389164
1616904000000,0.16646,0.17045,0.16646,0.16973,18981946
1616905800000,0.16962,0.17289,0.16960,0.17199,19124232
1616907600000,0.17201,0.17225,0.17005,0.17167,11414071
1616909400000,0.17169,0.17209,0.16900,0.16919,14876699
1616911200000,0.16920,0.17034,0.16765,0.16948,17117634
1616913000000,0.16950,0.17172,0.16806,0.17144,13147090
1616914800000,0.17136,0.17582,0.17081,0.17395,31378960
1616916600000,0.17384,0.17712,0.17357,0.17709,23654229
1616918400000,0.17710,0.17977,0.17591,0.17933,25594017
1616920200000,0.17917,0.18880,0.17853,0.18645,51804358
1616922000000,0.18645,0.18798,0.18061,0.18646,41793429
1616923800000,0.18648,0.19066,0.18428,0.18737,41077373
1616925600000,0.18731,0.18878,0.18214,0.18259,29859387
1616927400000,0.18262,0.18527,0.18066,0.18423,20315815
1616929200000,0.18423,0.18822,0.18321,0.18510,22492016
1616931000000,0.18516,0.18638,0.18316,0.18383,16235624
1616932800000,0.18375,0.18626,0.17700,0.17851,33521169
1616934600000,0.17851,0.18224,0.17779,0.18107,22268054
1616936400000,0.18105,0.18347,0.18058,0.18153,15119805
1616938200000,0.18144,0.18403,0.18023,0.18159,14797431
1616940000000,0.18158,0.18428,0.18012,0.18410,18408730
1616941800000,0.18412,0.18737,0.18350,0.18495,21236961
1616943600000,0.18497,0.18587,0.18196,0.18381,17718876
1616945400000,0.18385,0.18595,0.18365,0.18569,14989975
1616947200000,0.18574,0.18612,0.18151,0.18368,16548408
1616949000000,0.18364,0.18898,0.18333,0.18826,24506163
1616950800000,0.18826,0.19169,0.18533,0.18905,28238208
1616952600000,0.18920,0.19664,0.18710,0.19488,48903673
1616954400000,0.19486,0.20364,0.19484,0.19650,79867799
1616956200000,0.19650,0.19817,0.18960,0.19003,46924444
1616958000000,0.19004,0.19667,0.18979,0.19438,42805382
1616959800000,0.19422,0.19690,0.19143,0.19659,32241158
1616961600000,0.19640,0.19689,0.19058,0.19305,27703542
1616963400000,0.19291,0.20149,0.19222,0.19886,35748249
1616965200000,0.19897,0.20096,0.19646,0.19762,25362088
1616967000000,0.19763,0.20800,0.19728,0.20478,59503368
1616968800000,0.20500,0.21117,0.20396,0.20703,55225800
1616970600000,0.20700,0.20958,0.20412,0.20804,25729546
1616972400000,0.20800,0.21030,0.20647,0.20789,27437430
1616974200000,0.20790,0.20921,0.20058,0.20399,42782623
1616976000000,0.20396,0.21583,0.19890,0.21387,63543128
1616977800000,0.21393,0.21999,0.21025,0.21453,62936271
1616979600000,0.21442,0.21832,0.21192,0.21516,40499254
1616981400000,0.21516,0.21516,0.20800,0.20909,34050549
1616983200000,0.20909,0.21300,0.20887,0.21190,22369522
1616985000000,0.21203,0.21481,0.20700,0.20865,28424420
1616986800000,0.20887,0.21183,0.20836,0.20888,22520636
1616988600000,0.20892,0.21139,0.20680,0.20701,17189408
1616990400000,0.20713,0.20871,0.20256,0.20256,25207108
1616992200000,0.20256,0.20618,0.20249,0.20441,18726936
1616994000000,0.20426,0.20819,0.20400,0.20720,19192847
1616995800000,0.20722,0.21074,0.20481,0.20996,26421191
1616997600000,0.20986,0.21612,0.20935,0.21509,42856011
1616999400000,0.21508,0.21855,0.21298,0.21422,44755530
1617001200000,0.21427,0.21587,0.21201,0.21504,26989260
1617003000000,0.21502,0.22405,0.21309,0.22194,61603499
1617004800000,0.22182,0.22450,0.21809,0.21947,67926285
1617006600000,0.21936,0.22011,0.21547,0.21789,32923288
1617008400000,0.21812,0.22078,0.21563,0.21700,25341842
1617010200000,0.21700,0.21722,0.21278,0.21310,27096008
1617012000000,0.21323,0.22022,0.21315,0.21496,30307080
1617013800000,0.21500,0.21658,0.21350,0.21461,23127509
1617015600000,0.21445,0.21543,0.20912,0.21016,32552778
1617017400000,0.21017,0.21356,0.20902,0.20985,23678833
1617019200000,0.20996,0.21041,0.20526,0.20573,36375724
1617021000000,0.20581,0.20906,0.20388,0.20474,27399781
1617022800000,0.20477,0.20626,0.20305,0.20575,27469357
1617024600000,0.20581,0.20869,0.20524,0.20749,26857362
1617026400000,0.20736,0.21061,0.20521,0.20569,29818035
1617028200000,0.20574,0.20782,0.20372,0.20444,19690462
1617030000000,0.20444,0.20686,0.19522,0.19834,59319686
1617031800000,0.19830,0.19948,0.19525,0.19914,33067415
1617033600000,0.19917,0.19952,0.19525,0.19920,28491888
1617035400000,0.19917,0.20277,0.19908,0.20112,29452600
1617037200000,0.20113,0.20125,0.19590,0.19708,27756821
1617039000000,0.19710,0.19928,0.19683,0.19793,16501882
1617040800000,0.19801,0.19820,0.19613,0.19782,13970143
1617042600000,0.19781,0.20020,0.19562,0.20020,16590692
1617044400000,0.20020,0.20357,0.19910,0.19958,31981089
1617046200000,0.19959,0.20203,0.19600,0.19651,21543713
1617048000000,0.19664,0.19921,0.19375,0.19736,28684087
1617049800000,0.19740,0.19806,0.19600,0.19624,13685572
1617051600000,0.19626,0.19809,0.19497,0.19733,13881484
1617053400000,0.19738,0.19768,0.19490,0.19585,10663896
1617055200000,0.19584,0.19940,0.19560,0.19747,19954878
1617057000000,0.19753,0.19801,0.19580,0.19783,11811969
1617058800000,0.19787,0.20180,0.19735,0.20117,19881977
1617060600000,0.20124,0.20577,0.20004,0.20040,29858866
1617062400000,0.20040,0.20102,0.19206,0.19495,40325126
1617064200000,0.19503,0.19711,0.19356,0.19606,17756679
1617066000000,0.19606,0.19758,0.19439,0.19623,16456815
1617067800000,0.19622,0.19835,0.19583,0.19751,12430464
1617069600000,0.19763,0.19881,0.19600,0.19863,14422423
1617071400000,0.19862,0.20000,0.19535,0.19873,17900141
1617073200000,0.19872,0.19880,0.19628,0.19806,13709059
1617075000000,0.19792,0.20227,0.19769,0.20122,16928505
1617076800000,0.20117,0.20500,0.19845,0.19882,27132983
1617078600000,0.19883,0.19891,0.19653,0.19681,16774219
1617080400000,0.19683,0.19709,0.19474,0.19644,14434929
1617082200000,0.19641,0.19641,0.19372,0.19430,15076193
1617084000000,0.19430,0.19638,0.19409,0.19474,15528920
1617085800000,0.19475,0.19621,0.19429,0.19600,12762289
1617087600000,0.19596,0.19640,0.19355,0.19381,21435918
1617089400000,0.19382,0.19457,0.19095,0.19427,32894625
1617091200000,0.19436,0.19604,0.19241,0.19468,24834936
1617093000000,0.19460,0.19589,0.19360,0.19563,12806595
1617094800000,0.19571,0.19806,0.19443,0.19625,21838304
1617096600000,0.19626,0.19762,0.19500,0.19689,14423677
1617098400000,0.19675,0.19745,0.19521,0.19583,12713811
1617100200000,0.19589,0.19614,0.19449,0.19579,13136771
1617102000000,0.19573,0.19802,0.19561,0.19778,15471317
1617103800000,0.19776,0.19862,0.19614,0.19688,12780476
1617105600000,0.19672,0.19723,0.19480,0.19525,12756140
1617107400000,0.19535,0.19632,0.19411,0.19580,13600152
1617109200000,0.19584,0.19646,0.19438,0.19523,12206590
1617111000000,0.19523,0.19547,0.19258,0.19336,11160248
1617112800000,0.19344,0.19377,0.19164,0.19306,13375798
1617114600000,0.19308,0.19409,0.19223,0.19277,11515367
1617116400000,0.19279,0.19376,0.19245,0.19263,10376698
1617118200000,0.19263,0.19319,0.19104,0.19168,11167252
1617120000000,0.19165,0.19286,0.19123,0.19163,13292053
1617121800000,0.19160,0.19222,0.18804,0.18941,27309998
1617123600000,0.18950,0.19157,0.18933,0.19106,12507266
1617125400000,0.19105,0.19181,0.18859,0.18859,12321202
1617127200000,0.18862,0.19145,0.18856,0.19095,12163145
1617129000000,0.19096,0.19122,0.18947,0.19013,9007792
1617130800000,0.19015,0.19034,0.18945,0.18966,7747234
1617132600000,0.18965,0.18970,0.18846,0.18869,11491445
1617134400000,0.18864,0.18884,0.18600,0.18814,23721893
1617136200000,0.18806,0.19281,0.18801,0.19281,24564639
1617138000000,0.19281,0.19312,0.19022,0.19216,17482554
1617139800000,0.19221,0.19588,0.19215,0.19587,16956187
1617141600000,0.19571,0.19961,0.19504,0.19557,35323246
1617143400000,0.19561,0.19572,0.19200,0.19248,15085747
1617145200000,0.19259,0.19259,0.19010,0.19059,13923013
1617147000000,0.19069,0.19138,0.19045,0.19046,10225796
1617148800000,0.19046,0.19106,0.18806,0.18855,11976376
1617150600000,0.18848,0.19116,0.18846,0.19073,11795841
1617152400000,0.19072,0.19125,0.18989,0.19034,8820092
1617154200000,0.19039,0.19131,0.18857,0.18921,13013667
1617156000000,0.18914,0.18944,0.18700,0.18914,17111241
1617157800000,0.18913,0.18916,0.18789,0.18817,8205771
1617159600000,0.18814,0.18920,0.18611,0.18620,14275518
1617161400000,0.18625,0.18651,0.18222,0.18416,24308244
1617163200000,0.18408,0.18580,0.18236,0.18572,17643399
1617165000000,0.18575,0.18592,0.18446,0.18530,12105857
1617166800000,0.18530,0.18545,0.18335,0.18541,9734839
1617168600000,0.18542,0.18851,0.18526,0.18805,10724437
1617170400000,0.18803,0.18930,0.18620,0.18864,13569431
1617172200000,0.18873,0.18912,0.18703,0.18719,9512997
1617174000000,0.18719,0.18731,0.18560,0.18625,11498176
1617175800000,0.18618,0.18696,0.18215,0.18352,18706501
1617177600000,0.18373,0.18401,0.16810,0.17988,81995372
1617179400000,0.17990,0.18199,0.17800,0.18050,28844334
1617181200000,0.18057,0.18170,0.17868,0.18151,15438556
1617183000000,0.18156,0.18170,0.17960,0.18096,13298784
1617184800000,0.18114,0.18140,0.17700,0.17803,17140949
1617186600000,0.17802,0.17946,0.17543,0.17897,18093117
1617188400000,0.17897,0.18211,0.17849,0.18134,12898350
1617190200000,0.18147,0.18359,0.18065,0.18242,14719504
1617192000000,0.18242,0.18356,0.18028,0.18289,11679072
1617193800000,0.18290,0.18689,0.18273,0.18682,12673986
1617195600000,0.18689,0.18917,0.18617,0.18666,14882316
1617197400000,0.18666,0.18867,0.18514,0.18676,12147092
1617199200000,0.18683,0.18834,0.18511,0.18552,7808026
1617201000000,0.18552,0.18677,0.18350,0.18398,10307279
1617202800000,0.18403,0.18540,0.18211,0.18352,13449849
1617204600000,0.18351,0.18396,0.18200,0.18251,9182259
1617206400000,0.18261,0.18383,0.18129,0.18134,6171960
1617208200000,0.18134,0.18217,0.17820,0.17980,14385899
1617210000000,0.17981,0.18076,0.17856,0.17870,8961305
1617211800000,0.17867,0.18148,0.17863,0.18044,7340015
1617213600000,0.18044,0.18279,0.18017,0.18249,9464639
1617215400000,0.18232,0.18378,0.18100,0.18147,8694047
1617217200000,0.18146,0.18405,0.18117,0.18378,6268119
1617219000000,0.18389,0.18465,0.18002,0.18009,9183937
1617220800000,0.18004,0.18202,0.17952,0.18163,7728949
1617222600000,0.18175,0.18183,0.18032,0.18119,5198128
1617224400000,0.18119,0.18178,0.17900,0.17905,5073214
1617226200000,0.17905,0.17953,0.17633,0.17796,11508557
1617228000000,0.17795,0.17870,0.17678,0.17815,5569531
1617229800000,0.17820,0.17980,0.17650,0.17663,6887611
1617231600000,0.17660,0.17803,0.17650,0.17792,3502063
1617233400000,0.17791,0.17799,0.17649,0.17693,3246019
1617235200000,0.17693,0.17946,0.17693,0.17881,4119760
1617237000000,0.17883,0.18128,0.17872,0.18021,5167323
1617238800000,0.18027,0.18323,0.18021,0.18147,5787094
1617240600000,0.18143,0.18159,0.17820,0.17956,5516750
1617242400000,0.17952,0.18044,0.17828,0.17918,2978003
1617244200000,0.17918,0.17976,0.17743,0.17765,2871669
1617246000000,0.17764,0.17985,0.17712,0.17836,3083290
1617247800000,0.17837,0.18300,0.17835,0.18207,5493905
1617249600000,0.18195,0.18234,0.18020,0.18227,4513255
1617251400000,0.18225,0.18256,0.18100,0.18230,4589890
1617253200000,0.18229,0.18912,0.18229,0.18867,22322464
1617255000000,0.18870,0.19341,0.18769,0.19268,31954284
1617256800000,0.19277,0.19679,0.18937,0.18937,38368665
1617258600000,0.18937,0.19318,0.18856,0.18970,15812560
1617260400000,0.18976,0.19005,0.18550,0.18759,13657798
1617262200000,0.18759,0.19152,0.18730,0.18986,11156950
1617264000000,0.19001,0.19630,0.18999,0.19280,26891759
1617265800000,0.19263,0.19355,0.18700,0.19012,15900545
1617267600000,0.18993,0.19228,0.18922,0.18965,9786249
1617269400000,0.18972,0.19002,0.18780,0.18780,6902704
1617271200000,0.18783,0.18878,0.18636,0.18683,6882963
1617273000000,0.18683,0.18701,0.18312,0.18440,14324114
1617274800000,0.18440,0.18440,0.18072,0.18126,11471242
1617276600000,0.18126,0.18416,0.18105,0.18363,11336500
1617278400000,0.18363,0.18363,0.18174,0.18319,5755897
1617280200000,0.18317,0.18540,0.18282,0.18367,9488120
1617282000000,0.18364,0.18430,0.18246,0.18246,4273076
1617283800000,0.18246,0.18296,0.18152,0.18212,4760492
1617285600000,0.18204,0.18236,0.18100,0.18104,5405031
1617287400000,0.18105,0.18146,0.17903,0.18027,8877235
1617289200000,0.18028,0.18106,0.17950,0.18031,5876737
1617291000000,0.18031,0.18310,0.18031,0.18151,9478729
1617292800000,0.18152,0.18262,0.17996,0.18036,6587793
1617294600000,0.18045,0.18165,0.17950,0.18143,5638937
1617296400000,0.18136,0.18137,0.17995,0.18048,4308786
1617298200000,0.18042,0.18045,0.17449,0.17548,18108889
1617300000000,0.17538,0.17848,0.17262,0.17848,18751137
1617301800000,0.17849,0.17942,0.17696,0.17825,8094151
1617303600000,0.17825,0.17977,0.17732,0.17790,7962301
1617305400000,0.17785,0.17790,0.17600,0.17662,4704277
1617307200000,0.17662,0.17899,0.17601,0.17718,6803090
1617309000000,0.17721,0.17856,0.17654,0.17699,5373344
1617310800000,0.17700,0.17754,0.17560,0.17561,2917242
1617312600000,0.17560,0.17614,0.17412,0.17532,6277413
1617314400000,0.17543,0.18613,0.17491,0.18488,52833402
1617316200000,0.18488,0.18505,0.17600,0.17723,35348582
1617318000000,0.17732,0.17789,0.17595,0.17672,6413681
1617319800000,0.17673,0.17890,0.17584,0.17768,10242596
1617321600000,0.17776,0.17950,0.17550,0.17739,14631845
1617323400000,0.17739,0.17739,0.17528,0.17596,3519173
1617325200000,0.17601,0.17699,0.17500,0.17530,3035956
1617327000000,0.17530,0.17600,0.17400,0.17434,4303368
1617328800000,0.17443,0.17496,0.17250,0.17331,8566490
1617330600000,0.17333,0.17365,0.17061,0.17243,9547648
1617332400000,0.17247,0.17564,0.17239,0.17556,7513946
1617334200000,0.17556,0.17561,0.17244,0.17249,4718482
1617336000000,0.17248,0.17485,0.17242,0.17320,6212385
1617337800000,0.17320,0.17467,0.17207,0.17460,7058027
1617339600000,0.17454,0.17513,0.17390,0.17447,3233889
1617341400000,0.17446,0.17680,0.17432,0.17680,4528684
1617343200000,0.17680,0.17775,0.17518,0.17544,6919864
1617345000000,0.17544,0.17765,0.17517,0.17627,4976905
1617346800000,0.17621,0.17786,0.17610,0.17610,6176317
1617348600000,0.17611,0.17612,0.17417,0.17484,6583857
1617350400000,0.17475,0.17733,0.17470,0.17628,6904180
1617352200000,0.17631,0.17793,0.17604,0.17651,5236825
1617354000000,0.17651,0.17789,0.17450,0.17516,7901563
1617355800000,0.17514,0.17651,0.17488,0.17571,4028469
1617357600000,0.17574,0.17730,0.17562,0.17668,4643048
1617359400000,0.17671,0.17736,0.17621,0.17706,3353137
1617361200000,0.17711,0.17733,0.17573,0.17628,4989794
