time,open,high,low,close,vol
1618977600000,0.11828,0.11930,0.11579,0.11757,51185375
1618992000000,0.11761,0.12126,0.11311,0.11461,63803875
1619006400000,0.11460,0.12236,0.11352,0.12167,44765282
1619020800000,0.12167,0.12549,0.11964,0.12454,51903340
1619035200000,0.12454,0.12472,0.11358,0.11439,55891458
1619049600000,0.11440,0.11708,0.11035,0.11119,65808199
1619064000000,0.11116,0.12485,0.11106,0.12296,59014174
1619078400000,0.12295,0.12455,0.11465,0.11973,67296991
1619092800000,0.11974,0.12243,0.11766,0.12024,36675118
1619107200000,0.12020,0.12351,0.11228,0.11382,68395284
1619121600000,0.11379,0.11379,0.10100,0.10426,86792920
1619136000000,0.10421,0.10659,0.06786,0.10238,219634378
1619150400000,0.10258,0.10259,0.08316,0.08511,223248650
1619164800000,0.08501,0.10077,0.08302,0.09921,109931006
1619179200000,0.09920,0.10052,0.09002,0.09676,102889732
1619193600000,0.09681,0.10419,0.09505,0.10270,78765809
1619208000000,0.10267,0.10687,0.09944,0.10624,67866315
1619222400000,0.10628,0.10639,0.09553,0.10339,74296593
1619236800000,0.10342,0.10945,0.10061,0.10574,57789129
1619251200000,0.10565,0.10856,0.09705,0.09837,67314519
1619265600000,0.09833,0.10108,0.09604,0.10006,50416126
1619280000000,0.10008,0.10369,0.09654,0.10076,39691771
1619294400000,0.10076,0.10209,0.09832,0.09895,37817233
1619308800000,0.09891,0.10198,0.09820,0.09834,31608896
1619323200000,0.09825,0.09933,0.09739,0.09861,13656921
1619337600000,0.09862,0.10186,0.09845,0.10148,29207576
1619352000000,0.10141,0.10549,0.10069,0.10360,37523943
1619366400000,0.10359,0.10448,0.09845,0.09861,31904429
1619380800000,0.09860,0.09981,0.08763,0.09555,83430073
1619395200000,0.09553,0.10844,0.09480,0.10595,65166584
1619409600000,0.10595,0.12400,0.10578,0.11880,165318500
1619424000000,0.11892,0.13863,0.11741,0.13224,316377039
1619438400000,0.13211,0.14749,0.13198,0.13990,473626937
1619452800000,0.13983,0.14637,0.13416,0.13989,273966794
1619467200000,0.13990,0.13990,0.12927,0.13604,243774911
1619481600000,0.13618,0.15200,0.13169,0.14490,276831887
1619496000000,0.14474,0.14828,0.14052,0.14394,103174056
1619510400000,0.14392,0.14700,0.14030,0.14057,74454194
1619524800000,0.14048,0.14216,0.13343,0.13782,139590968
1619539200000,0.13776,0.14526,0.13774,0.14026,118617665
1619553600000,0.14026,0.14393,0.13907,0.14230,71759732
1619568000000,0.14224,0.15212,0.14022,0.14035,121973755
1619582400000,0.14047,0.14172,0.12615,0.13503,115359471
1619596800000,0.13515,0.13729,0.12900,0.13372,79152825
1619611200000,0.13386,0.13776,0.13110,0.13183,63579440
1619625600000,0.13181,0.13742,0.13070,0.13606,62793706
1619640000000,0.13618,0.13826,0.13036,0.13282,67779523
1619654400000,0.13289,0.13539,0.12892,0.13237,61518246
1619668800000,0.13233,0.14530,0.12928,0.14484,113854418
1619683200000,0.14482,0.14539,0.13626,0.13792,97389802
1619697600000,0.13786,0.13959,0.13219,0.13504,65022886
1619712000000,0.13498,0.13553,0.12598,0.12888,102786743
1619726400000,0.12888,0.13516,0.12500,0.13257,75303009
1619740800000,0.13259,0.14268,0.12948,0.13888,133469369
1619755200000,0.13889,0.14285,0.13767,0.14205,59347778
1619769600000,0.14203,0.14238,0.13612,0.13689,64338281
1619784000000,0.13675,0.15274,0.13665,0.15250,173715598
1619798400000,0.15248,0.15989,0.14600,0.15388,278046200
1619812800000,0.15393,0.15629,0.14902,0.15272,138530257
1619827200000,0.15272,0.15283,0.14705,0.15029,77948631
1619841600000,0.15030,0.15052,0.14593,0.14712,68819508
1619856000000,0.14717,0.15036,0.14263,0.14749,83751786
1619870400000,0.14739,0.15099,0.14324,0.14531,83911136
1619884800000,0.14527,0.14850,0.14370,0.14786,54555234
1619899200000,0.14791,0.14823,0.14461,0.14607,43802269
1619913600000,0.14617,0.14676,0.13793,0.13890,63466062
1619928000000,0.13887,0.14225,0.13554,0.14030,62304764
1619942400000,0.14025,0.14357,0.13784,0.14352,50167677
1619956800000,0.14343,0.14560,0.14130,0.14336,50059032
1619971200000,0.14339,0.14491,0.14201,0.14275,32635145
1619985600000,0.14273,0.14315,0.13807,0.14045,37323297
1620000000000,0.14058,0.14907,0.14019,0.14818,56635389
1620014400000,0.14819,0.15031,0.14560,0.14879,55054424
1620028800000,0.14879,0.15000,0.14514,0.14697,56199860
1620043200000,0.14704,0.14766,0.14032,0.14295,63488959
1620057600000,0.14295,0.14552,0.14176,0.14373,51295082
1620072000000,0.14366,0.14371,0.13861,0.14166,51437662
1620086400000,0.14167,0.14183,0.12596,0.13305,117580909
1620100800000,0.13301,0.13903,0.13209,0.13537,48327674
1620115200000,0.13532,0.13814,0.13316,0.13464,43419628
1620129600000,0.13453,0.13514,0.12095,0.12311,95639385
1620144000000,0.12298,0.13008,0.11908,0.12876,75428407
1620158400000,0.12879,0.13085,0.12205,0.12247,54677682
1620172800000,0.12256,0.13174,0.12076,0.12655,51502502
1620187200000,0.12655,0.12965,0.12433,0.12955,31604892
1620201600000,0.12951,0.13439,0.12932,0.13064,53561520
1620216000000,0.13064,0.13776,0.13054,0.13372,77220037
1620230400000,0.13382,0.13450,0.13050,0.13094,49815350
1620244800000,0.13097,0.13145,0.12700,0.13120,46950684
1620259200000,0.13132,0.13163,0.12649,0.13076,43691914
1620273600000,0.13075,0.13224,0.12600,0.12970,39513742
1620288000000,0.12970,0.13297,0.12817,0.13145,45432300
1620302400000,0.13144,0.13215,0.12807,0.13051,54182530
1620316800000,0.13057,0.13100,0.12800,0.12862,24856110
